Day,Month,Year,Hour,Minute,AM/PM,FOCAL REFERENCE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,Focal ID,Sex,Age,ESTRUS,FOCAL PERIOD,amount prox scans,Focal Minute,Association,Proximity Code,number ,G.P.S. Location,,Notes,Duplicate?
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,0,KO,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,0,PA,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,0,SK,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,0,MG,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,0,10,OS,,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,1,20,NE,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,KO,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,MG,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,SK,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,TO,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,AU,2,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,PO,3,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,AM,3,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,AL,3,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,TI,4,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,CI,4,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,HO,4,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,RE,4,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,,20,ED,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,1,0,ED,2,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,0,BO,2,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,0,AM,2,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,1,10,NE,2,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,10,KO,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,10,PA,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,10,RE,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,10,BM,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,1,20,AU,2,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,20,MG,3,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,20,NE,3,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,20,BO,3,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,20,AM,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,20,BM,4,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,,20,MA,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,1,0,MG,2,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,PO,2,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,RE,3,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,AU,3,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,KO,3,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,AM,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,BL,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,0,SK,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,1,10,PO,2,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,10,AU,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,10,BL,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,10,RE,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,10,AM,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,10,MA,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,1,20,PO,2,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,BL,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,SK,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,AU,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,AM,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,MA,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,KO,4,,,,,
26,7,2016,7,21,AM,560202,PILIRANI,ENELESS,SU,C,NE,M,J,,1,,20,MY,4,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,1,0,BL,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,SK,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,ED,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,RE,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,AM,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,AU,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,PO,4,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,NE,4,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,MY,4,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,0,PA,4,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,0,10,OS,,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,1,20,NE,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,20,KO,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,20,PO,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,20,TI,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,20,RE,2,,,,,
26,7,2016,7,47,AM,560203,PILIRANI,ENELESS,SU,C,AL,F,A,,1,,20,SK,4,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,1,0,AM,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,0,PO,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,0,NE,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,0,MA,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,1,10,MG,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,10,PO,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,10,BM,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,10,NE,2,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,,10,CI,4,,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,0,20,OS,,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,1,0,CI,2,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,AL,2,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,RE,3,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,PA,3,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,ED,3,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,MG,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,PO,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,BO,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,0,NE,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,1,10,PA,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,10,PO,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,10,AL,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,,10,NE,4,,,,,
26,7,2016,8,35,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,0,20,OS,,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,1,0,PA,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,0,SK,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,0,AL,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,0,AU,4,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,1,10,BM,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,10,BO,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,10,PA,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,1,20,PA,2,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,20,AL,3,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,20,BO,3,,,,,
26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,,20,AM,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,1,0,MG,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,ED,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,RE,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,AU,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,KO,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,BL,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,BM,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,SK,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,0,AU,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,1,10,BM,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,AM,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,SK,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,PA,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,PO,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,RE,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,ED,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,MY,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,10,AU,3,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,1,20,BL,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,AL,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,PA,2,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,TI,4,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,KO,4,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,PO,4,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,MG,4,,,,,
26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,,20,CI,4,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,1,0,BM,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,AU,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,KO,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,PA,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,PO,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,MG,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,NE,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,CI,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,RE,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,ED,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,BL,4,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,SK,4,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,0,AL,4,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,0,10,OS,,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,1,20,BL,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,AL,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,PA,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,MY,2,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,PO,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,KO,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,RE,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,ED,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,SK,3,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,HO,4,,,,,
26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,,20,TI,4,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,1,0,PA,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,BL,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,AM,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,RE,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,ED,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,PO,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,AU,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,MY,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,SK,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,CI,4,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,HO,4,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,BM,4,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,TO,4,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,0,TI,4,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,0,10,OS,,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,1,20,AL,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,KO,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,AU,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,MA,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,PO,2,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,SK,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,BL,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,TI,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,KO,3,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,,20,HO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,1,0,AM,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,PA,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,AL,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,HO,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,NE,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,RE,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,ED,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,PO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,SK,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,TO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,BO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,0,MG,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,1,10,AM,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,KO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,TO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,BO,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,RE,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,ED,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,AL,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,10,SK,3,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,1,20,BM,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,ED,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,PA,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,RE,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,AM,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,PO,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,HO,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,AL,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,BL,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,SK,2,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,,20,KO,3,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,1,0,PA,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,BL,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,HO,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,AL,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,TO,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,AU,3,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,RE,3,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,ED,3,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,SK,3,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,MG,4,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,0,TI,4,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,1,10,NE,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,10,AL,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,10,BM,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,10,RE,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,10,ED,2,,,,,
26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,,10,SK,2,,,,,
