Day,Month,Year,Hour,Minute,AM/PM,FOCAL REFERENCE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,Focal ID,Sex,Age,FOCAL PERIOD,amount,Focal Minute,Association,Proximity Code,number ,G.P.S. Location
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,0,KO,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,0,JA,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,0,ZI,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,0,TI,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,0,MG,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,0,BL,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,TI,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,BO,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,BM,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,PO,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,NE,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,BL,4,,
30,10,2015,11,2,AM,220505,HANKE,CHIFUNDO,OC/W,W,BA,M,SA,2,1,10,AL,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,AM,2,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,BL,2,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,BO,2,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,KO,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,MA,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,BM,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,BA,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,MG,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,BT,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,PO,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,0,ZI,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,MG,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,NE,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,MA,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,PO,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,ZI,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,BO,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,MA,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,ED,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,10,BT,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,BL,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,BM,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,ED,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,AL,3,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,ZI,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,BO,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,MA,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,PO,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,BA,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,MG,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,KO,4,,
30,10,2015,11,30,AM,220506,CHIFUNDO,HANKE,C/LR,W,TO,F,A,2,1,20,NE,4,,
30,10,2015,3,23,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,BL,1,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,AM,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,TO,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,AU,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,ED,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,BT,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,MA,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,TI,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,BM,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,NE,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,JA,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,BA,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,0,ZI,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,BL,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,AM,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,ED,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,TO,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,AU,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,TI,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,ZI,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,BA,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,BM,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,JA,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,MG,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,MA,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,10,KO,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,BL,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,AM,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,TO,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,AU,2,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,NE,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,ZI,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,BT,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,JA,3,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,BA,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,BM,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,TI,4,,
30,10,2015,3,24,PM,220507,HANKE,CHIFUNDO,LR,C,PO,M,A,4,1,20,MA,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,MA,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,BT,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,PO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,KO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,AM,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,BL,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,BO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,ED,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,AU,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,TO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,0,TI,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,PO,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,MA,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,BT,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,BL,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,AM,3,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,BO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,AU,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,TI,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,KO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,TO,4,,
30,10,2015,3,31,PM,220508,CHIFUNDO,HANKE,LR,C,BM,F,A,4,1,10,NE,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,MG,2,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,BA,2,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,BT,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,NE,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,BM,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,MA,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,ZI,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,AL,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,0,AM,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,AM,2,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,BM,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,ZI,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,AL,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,MA,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,KO,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,10,TO,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,AM,2,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,BM,3,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,AL,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,ZI,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,MA,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,KO,4,,
30,10,2015,4,1,PM,220509,HANKE,CHIFUNDO,LR,C,JA,M,SA,4,1,20,TO,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,BO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,BL,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,TO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,AU,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,ED,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,PO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,KO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,NE,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,BM,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,JA,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,BA,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,BT,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,0,TI,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,AU,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,ED,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,PO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,NE,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,BO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,AU,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,BL,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,BM,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,MG,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,BT,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,10,JA,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,AU,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,PO,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,NE,2,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,ED,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,BO,3,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,ZI,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,MG,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,BL,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,KO,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,JA,4,,
30,10,2015,4,29,PM,220510,CHIFUNDO,HANKE,LR,C,MA,F,J,4,1,20,TI,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,JA,2,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,TI,3,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,MA,3,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,ZI,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,BO,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,ED,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,0,AL,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,20,BA,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,20,JA,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,20,PO,4,,
30,10,2015,4,58,PM,220511,HANKE,CHIFUNDO,LR,C,BT,M,A,4,1,20,ZI,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,MA,2,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,ED,3,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,TO,3,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,AL,3,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,BT,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,TI,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,BL,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,ZI,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,PO,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,AM,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,0,BM,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,ZI,2,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,MG,3,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,KO,3,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,TI,3,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,AM,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,BM,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,BL,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,ED,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,AU,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,10,BT,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,MA,2,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,ZI,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,BT,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,AL,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,BL,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,PO,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,BA,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,MG,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,ED,4,,
30,10,2015,5,30,PM,220512,CHIFUNDO,HANKE,LR,C,BO,F,A,4,1,20,BM,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,TI,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,BM,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,PO,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,BL,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,KO,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,MA,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,TO,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,AL,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,BL,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,AU,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,ZI,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,JA,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,MG,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,BA,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,0,ED,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,BM,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,BO,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,AM,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,PO,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,AL,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,TO,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,AU,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,BA,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,10,ED,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,BL,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,AM,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,PO,2,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,TO,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,ED,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,MA,3,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,AL,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,BO,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,TO,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,KO,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,AU,4,,
31,10,2015,9,3,AM,220601,CHIFUNDO,HANKE,SU/W,H,NE,M,J,2,1,20,BA,4,,
31,10,2015,9,30,AM,220602,HANKE,CHIFUNDO,SU/W,H,ED,F,J,2,1,0,AL,2,,
31,10,2015,9,30,AM,220602,HANKE,CHIFUNDO,SU/W,H,ED,F,J,2,1,0,BL,2,,
